league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,season_start,stat_type
ENG-Premier League,2019/20,Tottenham,Oliver Skipp,ENG,MF,18,2000,7,1,77,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Tottenham,Paulo Gazzaniga,ARG,GK,27,1992,18,17,1613,17.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Tottenham,Ryan Sessegnon,ENG,"MF,DF",19,2000,6,4,342,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Tottenham,Serge Aurier,CIV,"DF,MF",26,1992,33,31,2700,30.0,1,5,6,1,0,0,4,1,0.03,0.17,0.2,0.03,0.2,2019,standard
ENG-Premier League,2019/20,Tottenham,Son Heung-min,KOR,"MF,FW",27,1992,30,28,2476,27.5,11,10,21,11,0,1,0,2,0.4,0.36,0.76,0.4,0.76,2019,standard
ENG-Premier League,2019/20,Tottenham,Steven Bergwijn,NED,"MF,FW",21,1997,14,8,704,7.8,3,1,4,3,0,0,2,0,0.38,0.13,0.51,0.38,0.51,2019,standard
ENG-Premier League,2019/20,Tottenham,Tanguy Ndombele,FRA,MF,22,1996,21,12,1009,11.2,2,2,4,2,0,0,3,0,0.18,0.18,0.36,0.18,0.36,2019,standard
ENG-Premier League,2019/20,Tottenham,Toby Alderweireld,BEL,DF,30,1989,33,33,2957,32.9,2,2,4,2,0,0,7,0,0.06,0.06,0.12,0.06,0.12,2019,standard
ENG-Premier League,2019/20,Tottenham,Troy Parrott,IRL,FW,17,2002,2,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Tottenham,Victor Wanyama,KEN,MF,28,1991,2,0,25,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Tottenham,Érik Lamela,ARG,"MF,FW",27,1992,25,12,1215,13.5,2,1,3,2,0,0,3,0,0.15,0.07,0.22,0.15,0.22,2019,standard
ENG-Premier League,2019/20,Watford,Abdoulaye Doucouré,MLI,MF,26,1993,37,36,3156,35.1,4,2,6,4,0,0,9,0,0.11,0.06,0.17,0.11,0.17,2019,standard
ENG-Premier League,2019/20,Watford,Adam Masina,MAR,DF,25,1994,26,20,1821,20.2,1,0,1,1,0,0,3,0,0.05,0.0,0.05,0.05,0.05,2019,standard
ENG-Premier League,2019/20,Watford,Adrian Mariappa,JAM,DF,32,1986,20,15,1513,16.8,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Watford,Andre Gray,JAM,FW,28,1991,23,7,755,8.4,2,0,2,2,0,0,1,0,0.24,0.0,0.24,0.24,0.24,2019,standard
ENG-Premier League,2019/20,Watford,Ben Foster,ENG,GK,36,1983,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Watford,Christian Kabasele,BEL,DF,28,1991,27,26,2250,25.0,0,2,2,0,0,0,3,2,0.0,0.08,0.08,0.0,0.08,2019,standard
ENG-Premier League,2019/20,Watford,Craig Cathcart,NIR,DF,30,1989,29,28,2488,27.6,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Watford,Craig Dawson,ENG,DF,29,1990,29,26,2361,26.2,2,0,2,2,0,0,6,0,0.08,0.0,0.08,0.08,0.08,2019,standard
ENG-Premier League,2019/20,Watford,Danny Welbeck,ENG,"FW,MF",28,1990,18,8,822,9.1,2,0,2,2,0,0,0,0,0.22,0.0,0.22,0.22,0.22,2019,standard
ENG-Premier League,2019/20,Watford,Daryl Janmaat,NED,"DF,MF",30,1989,8,7,607,6.7,0,1,1,0,0,0,1,0,0.0,0.15,0.15,0.0,0.15,2019,standard
ENG-Premier League,2019/20,Watford,Dimitri Foulquier,FRA,MF,26,1993,3,1,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Watford,Domingos Quina,POR,MF,19,1999,4,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Watford,Gerard Deulofeu,ESP,"MF,FW",25,1994,28,25,2098,23.3,4,5,9,3,1,1,3,0,0.17,0.21,0.39,0.13,0.34,2019,standard
ENG-Premier League,2019/20,Watford,Ignacio Pussetto,ARG,"FW,MF",23,1995,7,0,74,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Watford,Isaac Success,NGA,"FW,MF",23,1996,5,0,70,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Watford,Ismaila Sarr,SEN,MF,21,1998,28,22,2028,22.5,5,4,9,5,0,0,1,0,0.22,0.18,0.4,0.22,0.4,2019,standard
ENG-Premier League,2019/20,Watford,José Holebas,GRE,DF,35,1984,14,11,1025,11.4,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Watford,João Pedro,BRA,"FW,MF",17,2001,3,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Watford,Kiko Femenía,ESP,DF,28,1991,28,26,2237,24.9,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Watford,Nathaniel Chalobah,ENG,MF,24,1994,22,10,930,10.3,0,1,1,0,0,0,1,0,0.0,0.1,0.1,0.0,0.1,2019,standard
ENG-Premier League,2019/20,Watford,Roberto Pereyra,ARG,"MF,FW",28,1991,28,17,1648,18.3,3,0,3,2,1,1,4,0,0.16,0.0,0.16,0.11,0.11,2019,standard
ENG-Premier League,2019/20,Watford,Sebastian Prödl,AUT,DF,32,1987,1,1,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Watford,Tom Cleverley,ENG,MF,29,1989,18,11,971,10.8,1,0,1,1,0,0,2,0,0.09,0.0,0.09,0.09,0.09,2019,standard
ENG-Premier League,2019/20,Watford,Troy Deeney,ENG,FW,31,1988,27,26,2225,24.7,10,2,12,5,5,6,3,0,0.4,0.08,0.49,0.2,0.28,2019,standard
ENG-Premier League,2019/20,Watford,Will Hughes,ENG,MF,24,1995,30,27,2252,25.0,1,1,2,1,0,0,9,0,0.04,0.04,0.08,0.04,0.08,2019,standard
ENG-Premier League,2019/20,Watford,Étienne Capoue,FRA,MF,31,1988,30,30,2627,29.2,0,3,3,0,0,0,8,0,0.0,0.1,0.1,0.0,0.1,2019,standard
ENG-Premier League,2019/20,West Ham,Aaron Cresswell,ENG,DF,29,1989,31,31,2727,30.3,3,0,3,3,0,0,7,0,0.1,0.0,0.1,0.1,0.1,2019,standard
ENG-Premier League,2019/20,West Ham,Albian Ajeti,SUI,FW,22,1997,9,0,139,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,West Ham,Andriy Yarmolenko,UKR,MF,29,1989,23,10,991,11.0,5,1,6,5,0,0,2,0,0.45,0.09,0.54,0.45,0.54,2019,standard
ENG-Premier League,2019/20,West Ham,Angelo Ogbonna,ITA,DF,31,1988,31,31,2786,31.0,2,0,2,2,0,0,4,0,0.06,0.0,0.06,0.06,0.06,2019,standard
ENG-Premier League,2019/20,West Ham,Arthur Masuaku,COD,"DF,MF",25,1993,17,10,937,10.4,0,1,1,0,0,0,6,1,0.0,0.1,0.1,0.0,0.1,2019,standard
ENG-Premier League,2019/20,West Ham,Ben Johnson,ENG,DF,19,2000,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,West Ham,Carlos Sánchez,COL,MF,33,1986,6,1,117,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,West Ham,Darren Randolph,IRL,GK,32,1987,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,West Ham,David Martin,ENG,GK,33,1986,5,4,436,4.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,West Ham,Declan Rice,ENG,MF,20,1999,38,38,3420,38.0,1,3,4,1,0,0,6,0,0.03,0.08,0.11,0.03,0.11,2019,standard
ENG-Premier League,2019/20,West Ham,Fabián Balbuena,PAR,DF,27,1991,17,13,1177,13.1,1,0,1,1,0,0,2,0,0.08,0.0,0.08,0.08,0.08,2019,standard
ENG-Premier League,2019/20,West Ham,Felipe Anderson,BRA,MF,26,1993,25,20,1497,16.6,1,4,5,1,0,0,1,0,0.06,0.24,0.3,0.06,0.3,2019,standard
ENG-Premier League,2019/20,West Ham,Issa Diop,MAR,DF,22,1997,32,31,2766,30.7,3,1,4,3,0,0,8,0,0.1,0.03,0.13,0.1,0.13,2019,standard
ENG-Premier League,2019/20,West Ham,Jack Wilshere,ENG,MF,27,1992,8,2,215,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,West Ham,Jarrod Bowen,ENG,MF,22,1996,13,11,917,10.2,1,4,5,1,0,0,0,0,0.1,0.39,0.49,0.1,0.49,2019,standard
ENG-Premier League,2019/20,West Ham,Javier Hernández,MEX,FW,31,1988,2,1,107,1.2,1,0,1,1,0,0,0,0,0.84,0.0,0.84,0.84,0.84,2019,standard
ENG-Premier League,2019/20,West Ham,Jeremy Ngakia,,DF,18,2000,5,5,440,4.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,West Ham,Manuel Lanzini,ARG,MF,26,1993,24,14,1379,15.3,0,2,2,0,0,0,1,0,0.0,0.13,0.13,0.0,0.13,2019,standard
ENG-Premier League,2019/20,West Ham,Mark Noble,ENG,MF,32,1987,33,32,2674,29.7,4,3,7,1,3,3,5,0,0.13,0.1,0.24,0.03,0.13,2019,standard
ENG-Premier League,2019/20,West Ham,Michail Antonio,JAM,"FW,MF",29,1990,24,19,1768,19.6,10,3,13,9,1,1,3,0,0.51,0.15,0.66,0.46,0.61,2019,standard
ENG-Premier League,2019/20,West Ham,Nathan Holland,ENG,"FW,MF",21,1998,2,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,West Ham,Pablo Fornals,ESP,MF,23,1996,36,24,2172,24.1,2,5,7,2,0,0,3,0,0.08,0.21,0.29,0.08,0.29,2019,standard
ENG-Premier League,2019/20,West Ham,Pablo Zabaleta,ARG,"DF,MF",34,1985,10,6,592,6.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,West Ham,Robert Snodgrass,SCO,MF,31,1987,24,17,1509,16.8,5,5,10,5,0,0,4,0,0.3,0.3,0.6,0.3,0.6,2019,standard
ENG-Premier League,2019/20,West Ham,Roberto,ESP,GK,33,1986,8,7,687,7.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,West Ham,Ryan Fredericks,ENG,DF,26,1992,27,25,2237,24.9,0,3,3,0,0,0,7,0,0.0,0.12,0.12,0.0,0.12,2019,standard
ENG-Premier League,2019/20,West Ham,Sébastien Haller,CIV,FW,25,1994,32,24,2266,25.2,7,1,8,7,0,0,1,0,0.28,0.04,0.32,0.28,0.32,2019,standard
ENG-Premier League,2019/20,West Ham,Tomáš Souček,CZE,MF,24,1995,13,12,1040,11.6,3,0,3,3,0,0,0,0,0.26,0.0,0.26,0.26,0.26,2019,standard
ENG-Premier League,2019/20,West Ham,Łukasz Fabiański,POL,GK,34,1985,25,25,2117,23.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Wolves,Adama Traoré,ESP,"FW,MF",23,1996,37,27,2605,28.9,4,9,13,4,0,0,1,0,0.14,0.31,0.45,0.14,0.45,2019,standard
ENG-Premier League,2019/20,Wolves,Bruno Jordão,POR,MF,20,1998,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Wolves,Conor Coady,ENG,DF,26,1993,38,38,3420,38.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Wolves,Daniel Podence,POR,FW,23,1995,9,3,289,3.2,1,0,1,1,0,0,0,0,0.31,0.0,0.31,0.31,0.31,2019,standard
ENG-Premier League,2019/20,Wolves,Diogo Jota,POR,FW,22,1996,34,27,2284,25.4,7,1,8,7,0,0,4,0,0.28,0.04,0.32,0.28,0.32,2019,standard
ENG-Premier League,2019/20,Wolves,Jesús Vallejo,ESP,DF,22,1997,2,1,163,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Wolves,Jonny Castro,ESP,MF,25,1994,35,33,2887,32.1,2,2,4,2,0,0,4,0,0.06,0.06,0.12,0.06,0.12,2019,standard
ENG-Premier League,2019/20,Wolves,João Moutinho,POR,MF,32,1986,38,34,3108,34.5,1,6,7,1,0,0,7,0,0.03,0.17,0.2,0.03,0.2,2019,standard
ENG-Premier League,2019/20,Wolves,Leander Dendoncker,BEL,"MF,DF",24,1995,38,32,2795,31.1,4,0,4,4,0,0,5,0,0.13,0.0,0.13,0.13,0.13,2019,standard
ENG-Premier League,2019/20,Wolves,Matt Doherty,IRL,MF,27,1992,36,32,2839,31.5,4,3,7,4,0,0,1,0,0.13,0.1,0.22,0.13,0.22,2019,standard
ENG-Premier League,2019/20,Wolves,Max Kilman,ENG,DF,22,1997,3,2,185,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Wolves,Morgan Gibbs-White,ENG,MF,19,2000,7,1,129,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Wolves,Patrick Cutrone,ITA,FW,21,1998,12,3,297,3.3,2,0,2,2,0,0,0,0,0.61,0.0,0.61,0.61,0.61,2019,standard
ENG-Premier League,2019/20,Wolves,Pedro Neto,POR,"FW,MF",19,2000,29,9,939,10.4,3,3,6,3,0,0,3,0,0.29,0.29,0.58,0.29,0.58,2019,standard
ENG-Premier League,2019/20,Wolves,Raúl Jiménez,MEX,FW,28,1991,38,37,3236,36.0,17,6,23,13,4,4,3,0,0.47,0.17,0.64,0.36,0.53,2019,standard
ENG-Premier League,2019/20,Wolves,Romain Saïss,MAR,DF,29,1990,33,31,2705,30.1,2,1,3,2,0,0,12,1,0.07,0.03,0.1,0.07,0.1,2019,standard
ENG-Premier League,2019/20,Wolves,Rui Patrício,POR,GK,31,1988,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Wolves,Ryan Bennett,ENG,DF,29,1990,11,7,606,6.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Wolves,Rúben Neves,POR,MF,22,1997,38,35,3056,34.0,2,2,4,2,0,0,9,0,0.06,0.06,0.12,0.06,0.12,2019,standard
ENG-Premier League,2019/20,Wolves,Rúben Vinagre,POR,MF,20,1999,16,6,652,7.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Wolves,Willy Boly,CIV,DF,28,1991,22,22,1979,22.0,0,1,1,0,0,0,3,1,0.0,0.05,0.05,0.0,0.05,2019,standard
