league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,season_start,stat_type
ENG-Premier League,2020/21,West Ham,Pablo Fornals,ESP,MF,24,1996,33,31,2572,28.6,5,4,9,5,0,0,3,0,0.17,0.14,0.31,0.17,0.31,2020,standard
ENG-Premier League,2020/21,West Ham,Robert Snodgrass,SCO,"FW,MF",32,1987,3,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020,standard
ENG-Premier League,2020/21,West Ham,Ryan Fredericks,ENG,"DF,MF",27,1992,14,6,569,6.3,1,1,2,1,0,0,2,0,0.16,0.16,0.32,0.16,0.32,2020,standard
ENG-Premier League,2020/21,West Ham,Saïd Benrahma,ALG,MF,24,1995,30,14,1391,15.5,1,6,7,1,0,0,0,0,0.06,0.39,0.45,0.06,0.45,2020,standard
ENG-Premier League,2020/21,West Ham,Sébastien Haller,CIV,FW,26,1994,16,10,937,10.4,3,0,3,3,0,0,0,0,0.29,0.0,0.29,0.29,0.29,2020,standard
ENG-Premier League,2020/21,West Ham,Tomáš Souček,CZE,MF,25,1995,38,38,3419,38.0,10,1,11,10,0,0,7,1,0.26,0.03,0.29,0.26,0.29,2020,standard
ENG-Premier League,2020/21,West Ham,Vladimír Coufal,CZE,"DF,MF",27,1992,34,34,3054,33.9,0,7,7,0,0,0,3,0,0.0,0.21,0.21,0.0,0.21,2020,standard
ENG-Premier League,2020/21,West Ham,Łukasz Fabiański,POL,GK,35,1985,35,35,3150,35.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2020,standard
ENG-Premier League,2020/21,Wolves,Adama Traoré,ESP,"FW,MF",24,1996,37,28,2649,29.4,2,2,4,2,0,0,4,0,0.07,0.07,0.14,0.07,0.14,2020,standard
ENG-Premier League,2020/21,Wolves,Conor Coady,ENG,DF,27,1993,37,37,3303,36.7,1,0,1,1,0,0,5,0,0.03,0.0,0.03,0.03,0.03,2020,standard
ENG-Premier League,2020/21,Wolves,Daniel Podence,POR,"MF,FW",24,1995,24,22,1661,18.5,3,2,5,3,0,0,3,0,0.16,0.11,0.27,0.16,0.27,2020,standard
ENG-Premier League,2020/21,Wolves,Fernando Marçal,BRA,"DF,MF",31,1989,13,7,623,6.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2020,standard
ENG-Premier League,2020/21,Wolves,Fábio Silva,POR,FW,18,2002,32,11,1369,15.2,4,3,7,3,1,1,2,0,0.26,0.2,0.46,0.2,0.39,2020,standard
ENG-Premier League,2020/21,Wolves,John Ruddy,ENG,GK,33,1986,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020,standard
ENG-Premier League,2020/21,Wolves,Jonny Castro,ESP,MF,26,1994,7,7,495,5.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020,standard
ENG-Premier League,2020/21,Wolves,João Moutinho,POR,MF,33,1986,33,28,2528,28.1,1,1,2,1,0,0,5,1,0.04,0.04,0.07,0.04,0.07,2020,standard
ENG-Premier League,2020/21,Wolves,Ki-Jana Hoever,NED,"MF,DF",18,2002,12,5,577,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020,standard
ENG-Premier League,2020/21,Wolves,Leander Dendoncker,BEL,"MF,DF",25,1995,33,28,2503,27.8,1,0,1,1,0,0,4,0,0.04,0.0,0.04,0.04,0.04,2020,standard
ENG-Premier League,2020/21,Wolves,Max Kilman,ENG,DF,23,1997,18,14,1310,14.6,0,1,1,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,2020,standard
ENG-Premier League,2020/21,Wolves,Morgan Gibbs-White,ENG,"MF,FW",20,2000,11,4,414,4.6,1,0,1,1,0,0,1,0,0.22,0.0,0.22,0.22,0.22,2020,standard
ENG-Premier League,2020/21,Wolves,Nélson Semedo,POR,"MF,DF",26,1993,34,34,2983,33.1,1,1,2,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,2020,standard
ENG-Premier League,2020/21,Wolves,Oskar Buur,DEN,"DF,MF",22,1998,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020,standard
ENG-Premier League,2020/21,Wolves,Owen Otasowie,USA,MF,19,2001,6,2,187,2.1,0,1,1,0,0,0,1,0,0.0,0.48,0.48,0.0,0.48,2020,standard
ENG-Premier League,2020/21,Wolves,Patrick Cutrone,ITA,FW,22,1998,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020,standard
ENG-Premier League,2020/21,Wolves,Pedro Neto,POR,"MF,FW",20,2000,31,30,2550,28.3,5,6,11,5,0,0,4,0,0.18,0.21,0.39,0.18,0.39,2020,standard
ENG-Premier League,2020/21,Wolves,Rayan Aït-Nouri,ALG,"MF,DF",19,2001,21,16,1404,15.6,1,1,2,1,0,0,1,0,0.06,0.06,0.13,0.06,0.13,2020,standard
ENG-Premier League,2020/21,Wolves,Raúl Jiménez,MEX,FW,29,1991,10,10,823,9.1,4,0,4,4,0,0,0,0,0.44,0.0,0.44,0.44,0.44,2020,standard
ENG-Premier League,2020/21,Wolves,Romain Saïss,MAR,"DF,MF",30,1990,27,27,2407,26.7,3,0,3,3,0,0,2,0,0.11,0.0,0.11,0.11,0.11,2020,standard
ENG-Premier League,2020/21,Wolves,Rui Patrício,POR,GK,32,1988,37,37,3329,37.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020,standard
ENG-Premier League,2020/21,Wolves,Rúben Neves,POR,MF,23,1997,36,31,2675,29.7,5,1,6,2,3,3,8,0,0.17,0.03,0.2,0.07,0.1,2020,standard
ENG-Premier League,2020/21,Wolves,Rúben Vinagre,POR,MF,21,1999,2,1,173,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020,standard
ENG-Premier League,2020/21,Wolves,Theo Corbeanu,CAN,"FW,MF",18,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020,standard
ENG-Premier League,2020/21,Wolves,Vitinha,POR,MF,20,2000,19,5,520,5.8,0,1,1,0,0,0,0,0,0.0,0.17,0.17,0.0,0.17,2020,standard
ENG-Premier League,2020/21,Wolves,Willian José,BRA,FW,28,1991,17,12,1110,12.3,1,0,1,1,0,0,0,0,0.08,0.0,0.08,0.08,0.08,2020,standard
ENG-Premier League,2020/21,Wolves,Willy Boly,CIV,DF,29,1991,21,21,1879,20.9,1,1,2,1,0,0,2,0,0.05,0.05,0.1,0.05,0.1,2020,standard
