league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,season_start,stat_type
ENG-Premier League,2018/19,Tottenham,Vincent Janssen,NED,FW,24,1994,3,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Tottenham,Érik Lamela,ARG,"MF,FW",26,1992,19,9,974,10.8,4,2,6,4,0,0,2,0,0.37,0.18,0.55,0.37,0.55,2018,standard
ENG-Premier League,2018/19,Watford,Abdoulaye Doucouré,MLI,MF,25,1993,35,34,3062,34.0,5,6,11,5,0,0,7,0,0.15,0.18,0.32,0.15,0.32,2018,standard
ENG-Premier League,2018/19,Watford,Adam Masina,MAR,DF,24,1994,14,11,1004,11.2,0,1,1,0,0,0,5,0,0.0,0.09,0.09,0.0,0.09,2018,standard
ENG-Premier League,2018/19,Watford,Adrian Mariappa,JAM,DF,31,1986,26,20,1927,21.4,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Watford,Andre Gray,JAM,FW,27,1991,29,13,1366,15.2,7,2,9,7,0,0,2,0,0.46,0.13,0.59,0.46,0.59,2018,standard
ENG-Premier League,2018/19,Watford,Ben Foster,ENG,GK,35,1983,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Watford,Ben Wilmot,ENG,DF,18,1999,2,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Watford,Christian Kabasele,BEL,DF,27,1991,21,19,1586,17.6,0,0,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Watford,Craig Cathcart,NIR,DF,29,1989,36,35,3096,34.4,3,0,3,3,0,0,2,0,0.09,0.0,0.09,0.09,0.09,2018,standard
ENG-Premier League,2018/19,Watford,Daryl Janmaat,NED,DF,29,1989,18,17,1520,16.9,0,2,2,0,0,0,3,0,0.0,0.12,0.12,0.0,0.12,2018,standard
ENG-Premier League,2018/19,Watford,Domingos Quina,POR,MF,18,1999,8,3,338,3.8,1,0,1,1,0,0,0,0,0.27,0.0,0.27,0.27,0.27,2018,standard
ENG-Premier League,2018/19,Watford,Gerard Deulofeu,ESP,FW,24,1994,30,26,2066,23.0,10,5,15,10,0,0,3,0,0.44,0.22,0.65,0.44,0.65,2018,standard
ENG-Premier League,2018/19,Watford,Isaac Success,NGA,"FW,MF",22,1996,30,9,1052,11.7,1,1,2,1,0,0,4,0,0.09,0.09,0.17,0.09,0.17,2018,standard
ENG-Premier League,2018/19,Watford,José Holebas,GRE,DF,34,1984,28,27,2393,26.6,3,6,9,3,0,0,12,1,0.11,0.23,0.34,0.11,0.34,2018,standard
ENG-Premier League,2018/19,Watford,Ken Sema,SWE,MF,24,1993,17,9,754,8.4,1,2,3,1,0,0,1,0,0.12,0.24,0.36,0.12,0.36,2018,standard
ENG-Premier League,2018/19,Watford,Kiko Femenía,ESP,DF,27,1991,29,22,2049,22.8,1,1,2,1,0,0,1,0,0.04,0.04,0.09,0.04,0.09,2018,standard
ENG-Premier League,2018/19,Watford,Marc Navarro,ESP,DF,23,1995,2,1,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Watford,Miguel Britos,URU,DF,33,1985,3,2,185,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Watford,Nathaniel Chalobah,ENG,MF,23,1994,9,3,270,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Watford,Roberto Pereyra,ARG,MF,27,1991,33,33,2815,31.3,6,1,7,6,0,0,3,0,0.19,0.03,0.22,0.19,0.22,2018,standard
ENG-Premier League,2018/19,Watford,Sebastian Prödl,AUT,"DF,MF",31,1987,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Watford,Stefano Okaka,ITA,FW,28,1989,2,0,24,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Watford,Tom Cleverley,ENG,MF,28,1989,13,4,478,5.3,1,0,1,1,0,0,2,0,0.19,0.0,0.19,0.19,0.19,2018,standard
ENG-Premier League,2018/19,Watford,Troy Deeney,ENG,FW,30,1988,32,28,2545,28.3,9,5,14,8,1,1,4,1,0.32,0.18,0.5,0.28,0.46,2018,standard
ENG-Premier League,2018/19,Watford,Will Hughes,ENG,MF,23,1995,32,31,2418,26.9,2,4,6,2,0,0,5,0,0.07,0.15,0.22,0.07,0.22,2018,standard
ENG-Premier League,2018/19,Watford,Étienne Capoue,FRA,MF,30,1988,33,33,2944,32.7,1,3,4,1,0,0,14,1,0.03,0.09,0.12,0.03,0.12,2018,standard
ENG-Premier League,2018/19,West Ham,Aaron Cresswell,ENG,DF,28,1989,20,18,1589,17.7,0,1,1,0,0,0,1,0,0.0,0.06,0.06,0.0,0.06,2018,standard
ENG-Premier League,2018/19,West Ham,Andriy Yarmolenko,UKR,"MF,FW",28,1989,9,5,459,5.1,2,0,2,2,0,0,2,0,0.39,0.0,0.39,0.39,0.39,2018,standard
ENG-Premier League,2018/19,West Ham,Andy Carroll,ENG,FW,29,1989,12,3,461,5.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,West Ham,Angelo Ogbonna,ITA,DF,30,1988,24,20,1874,20.8,1,1,2,1,0,0,2,0,0.05,0.05,0.1,0.05,0.1,2018,standard
ENG-Premier League,2018/19,West Ham,Arthur Masuaku,COD,DF,24,1993,23,19,1759,19.5,0,1,1,0,0,0,2,0,0.0,0.05,0.05,0.0,0.05,2018,standard
ENG-Premier League,2018/19,West Ham,Ben Johnson,ENG,DF,18,2000,1,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,West Ham,Carlos Sánchez,COL,MF,32,1986,7,2,245,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,West Ham,Declan Rice,ENG,MF,19,1999,34,34,3003,33.4,2,0,2,2,0,0,4,0,0.06,0.0,0.06,0.06,0.06,2018,standard
ENG-Premier League,2018/19,West Ham,Fabián Balbuena,PAR,DF,26,1991,23,23,2013,22.4,1,0,1,1,0,0,2,0,0.04,0.0,0.04,0.04,0.04,2018,standard
ENG-Premier League,2018/19,West Ham,Felipe Anderson,BRA,MF,25,1993,36,36,3043,33.8,9,4,13,9,0,0,3,0,0.27,0.12,0.38,0.27,0.38,2018,standard
ENG-Premier League,2018/19,West Ham,Grady Diangana,COD,MF,20,1998,17,6,609,6.8,0,1,1,0,0,0,0,0,0.0,0.15,0.15,0.0,0.15,2018,standard
ENG-Premier League,2018/19,West Ham,Issa Diop,MAR,DF,21,1997,33,33,2970,33.0,1,0,1,1,0,0,4,0,0.03,0.0,0.03,0.03,0.03,2018,standard
ENG-Premier League,2018/19,West Ham,Jack Wilshere,ENG,MF,26,1992,8,4,392,4.4,0,1,1,0,0,0,2,0,0.0,0.23,0.23,0.0,0.23,2018,standard
ENG-Premier League,2018/19,West Ham,Javier Hernández,MEX,FW,30,1988,25,14,1334,14.8,7,1,8,7,0,0,2,0,0.47,0.07,0.54,0.47,0.54,2018,standard
ENG-Premier League,2018/19,West Ham,Lucas Pérez,ESP,FW,29,1988,15,4,475,5.3,3,0,3,3,0,0,0,0,0.57,0.0,0.57,0.57,0.57,2018,standard
ENG-Premier League,2018/19,West Ham,Manuel Lanzini,ARG,MF,25,1993,10,8,686,7.6,1,1,2,1,0,0,2,0,0.13,0.13,0.26,0.13,0.26,2018,standard
ENG-Premier League,2018/19,West Ham,Mark Noble,ENG,MF,31,1987,31,29,2291,25.5,5,5,10,1,4,4,6,1,0.2,0.2,0.39,0.04,0.24,2018,standard
ENG-Premier League,2018/19,West Ham,Marko Arnautović,AUT,FW,29,1989,28,24,1990,22.1,10,4,14,9,1,1,3,0,0.45,0.18,0.63,0.41,0.59,2018,standard
ENG-Premier League,2018/19,West Ham,Michail Antonio,JAM,"MF,FW",28,1990,33,22,2103,23.4,6,4,10,6,0,0,3,0,0.26,0.17,0.43,0.26,0.43,2018,standard
ENG-Premier League,2018/19,West Ham,Pablo Zabaleta,ARG,DF,33,1985,26,23,2092,23.2,0,1,1,0,0,0,4,0,0.0,0.04,0.04,0.0,0.04,2018,standard
ENG-Premier League,2018/19,West Ham,Pedro Obiang,EQG,MF,26,1992,24,12,1128,12.5,0,1,1,0,0,0,0,0,0.0,0.08,0.08,0.0,0.08,2018,standard
ENG-Premier League,2018/19,West Ham,Robert Snodgrass,SCO,MF,30,1987,33,25,2220,24.7,2,5,7,2,0,0,10,0,0.08,0.2,0.28,0.08,0.28,2018,standard
ENG-Premier League,2018/19,West Ham,Ryan Fredericks,ENG,DF,25,1992,15,12,1086,12.1,1,0,1,1,0,0,5,0,0.08,0.0,0.08,0.08,0.08,2018,standard
ENG-Premier League,2018/19,West Ham,Samir Nasri,FRA,MF,31,1987,5,3,245,2.7,0,2,2,0,0,0,0,0,0.0,0.73,0.73,0.0,0.73,2018,standard
ENG-Premier League,2018/19,West Ham,Xande Silva,POR,"FW,MF",21,1997,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,West Ham,Łukasz Fabiański,POL,GK,33,1985,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Wolves,Adama Traoré,ESP,"MF,FW",22,1996,29,8,902,10.0,1,1,2,1,0,0,1,0,0.1,0.1,0.2,0.1,0.2,2018,standard
ENG-Premier League,2018/19,Wolves,Conor Coady,ENG,DF,25,1993,38,38,3420,38.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Wolves,Diogo Jota,POR,"FW,MF",21,1996,33,29,2355,26.2,9,5,14,9,0,0,11,0,0.34,0.19,0.54,0.34,0.54,2018,standard
ENG-Premier League,2018/19,Wolves,Hélder Costa,ANG,"MF,FW",24,1994,25,16,1341,14.9,1,2,3,1,0,0,3,0,0.07,0.13,0.2,0.07,0.2,2018,standard
ENG-Premier League,2018/19,Wolves,Ivan Cavaleiro,POR,"FW,MF",24,1993,23,6,693,7.7,3,1,4,3,0,0,1,0,0.39,0.13,0.52,0.39,0.52,2018,standard
ENG-Premier League,2018/19,Wolves,John Ruddy,ENG,GK,31,1986,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Wolves,Jonny Castro,ESP,MF,24,1994,33,32,2771,30.8,1,1,2,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,2018,standard
ENG-Premier League,2018/19,Wolves,João Moutinho,POR,MF,31,1986,38,35,3032,33.7,1,8,9,1,0,0,4,0,0.03,0.24,0.27,0.03,0.27,2018,standard
ENG-Premier League,2018/19,Wolves,Leander Dendoncker,BEL,MF,23,1995,19,17,1467,16.3,2,0,2,2,0,0,1,0,0.12,0.0,0.12,0.12,0.12,2018,standard
ENG-Premier League,2018/19,Wolves,Léo Bonatini,BRA,FW,24,1994,7,0,135,1.5,0,1,1,0,0,0,0,0,0.0,0.67,0.67,0.0,0.67,2018,standard
ENG-Premier League,2018/19,Wolves,Matt Doherty,IRL,MF,26,1992,38,35,3144,34.9,4,5,9,4,0,0,5,0,0.11,0.14,0.26,0.11,0.26,2018,standard
ENG-Premier League,2018/19,Wolves,Max Kilman,ENG,DF,21,1997,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Wolves,Morgan Gibbs-White,ENG,"MF,FW",18,2000,26,5,663,7.4,0,1,1,0,0,0,1,0,0.0,0.14,0.14,0.0,0.14,2018,standard
ENG-Premier League,2018/19,Wolves,Raúl Jiménez,MEX,FW,27,1991,38,36,3111,34.6,13,7,20,11,2,2,4,0,0.38,0.2,0.58,0.32,0.52,2018,standard
ENG-Premier League,2018/19,Wolves,Romain Saïss,MAR,"MF,DF",28,1990,19,12,1149,12.8,2,0,2,2,0,0,7,0,0.16,0.0,0.16,0.16,0.16,2018,standard
ENG-Premier League,2018/19,Wolves,Rui Patrício,POR,GK,30,1988,37,37,3329,37.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Wolves,Ryan Bennett,ENG,DF,28,1990,34,34,3060,34.0,1,0,1,1,0,0,12,0,0.03,0.0,0.03,0.03,0.03,2018,standard
ENG-Premier League,2018/19,Wolves,Rúben Neves,POR,MF,21,1997,35,34,3007,33.4,4,3,7,2,2,2,8,0,0.12,0.09,0.21,0.06,0.15,2018,standard
ENG-Premier League,2018/19,Wolves,Rúben Vinagre,POR,MF,19,1999,17,7,710,7.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Wolves,Will Norris,ENG,GK,24,1993,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Wolves,Willy Boly,CIV,DF,27,1991,36,36,3167,35.2,4,0,4,4,0,0,2,1,0.11,0.0,0.11,0.11,0.11,2018,standard
