season_start,team,player,player_key,position,minutes,goals,assists,market_value_eur,importance
2015,Newcastle United,Emmanuel Rivière,emmanuel riviere,Attack,63,0,0,5000000.0,0.382
2015,Newcastle United,Yoan Gouffran,yoan gouffran,Attack,224,0,0,4000000.0,0.366
2015,Newcastle United,Karl Darlow,karl darlow,Goalkeeper,810,0,0,2500000.0,0.362
2015,Newcastle United,Massadio Haïdara,massadio haidara,Defender,555,0,1,2000000.0,0.294
2015,Newcastle United,Henri Saivet,henri saivet,Midfield,148,0,0,2500000.0,0.28
2015,Newcastle United,Steven Taylor,steven taylor,Defender,810,0,0,1500000.0,0.279
2015,Newcastle United,Rolando Aarons,rolando aarons,Attack,377,1,1,1000000.0,0.16
2015,Newcastle United,Gabriel Obertan,gabriel obertan,Attack,279,0,1,1000000.0,0.147
2015,Newcastle United,Ivan Toney,ivan toney,Attack,10,0,0,500000.0,0.001
2015,Norwich City,Robbie Brady,robbie brady,Midfield,2987,3,2,6000000.0,0.951
2015,Norwich City,Nathan Redmond,nathan redmond,Attack,2337,6,2,7500000.0,0.913
2015,Norwich City,Jonathan Howson,jonathan howson,Midfield,2953,3,4,4000000.0,0.856
2015,Norwich City,Dieumerci Mbokani,dieumerci mbokani,Attack,1588,7,1,7000000.0,0.797
2015,Norwich City,Sébastien Bassong,sebastien bassong,Defender,2789,1,0,3000000.0,0.77
2015,Norwich City,Russell Martin,russell martin,Defender,2698,3,0,3000000.0,0.758
2015,Norwich City,Steven Naismith,steven naismith,Attack,1331,4,2,6000000.0,0.729
2015,Norwich City,John Ruddy,john ruddy,Goalkeeper,2430,0,0,3000000.0,0.722
2015,Norwich City,Martin Olsson,martin olsson,Defender,1774,1,2,4000000.0,0.698
2015,Norwich City,Alexander Tettey,alexander tettey,Midfield,1952,2,0,3500000.0,0.693
2015,Norwich City,Cameron Jerome,cameron jerome,Attack,1776,3,2,3000000.0,0.635
2015,Norwich City,Timm Klose,timm klose,Defender,850,1,0,5000000.0,0.624
2015,Norwich City,Graham Dorrans,graham dorrans,Midfield,1287,0,1,3500000.0,0.603
2015,Norwich City,Wes Hoolahan,wes hoolahan,Midfield,2004,4,9,2000000.0,0.576
2015,Norwich City,Andre Wisdom,andre wisdom,Defender,823,0,0,4000000.0,0.571
2015,Norwich City,Ivo Pinto,ivo pinto,Defender,811,0,0,4000000.0,0.569
2015,Norwich City,Patrick Bamford,patrick bamford,Attack,355,0,0,5000000.0,0.558
2015,Norwich City,Ryan Bennett,ryan bennett,Defender,1838,0,0,2000000.0,0.553
2015,Norwich City,Matt Jarvis,matt jarvis,Attack,1094,1,1,3000000.0,0.543
2015,Norwich City,Vadis Odjidja-Ofoe,vadis odjidja ofoe,Midfield,275,0,2,4500000.0,0.524
2015,Norwich City,Bradley Johnson,bradley johnson,Midfield,151,0,0,4000000.0,0.481
2015,Norwich City,Youssouf Mulumbu,youssouf mulumbu,Midfield,371,0,0,3500000.0,0.481
2015,Norwich City,Gary Hooper,gary hooper,Attack,11,0,0,4000000.0,0.462
2015,Norwich City,Steven Whittaker,steven whittaker,Defender,660,1,0,2000000.0,0.396
2015,Norwich City,Gary O'Neil,gary o neil,Midfield,1750,0,0,1000000.0,0.388
2015,Norwich City,Kyle Lafferty,kyle lafferty,Attack,13,0,0,2250000.0,0.335
2015,Norwich City,Declan Rudd,declan rudd,Goalkeeper,990,0,0,500000.0,0.133
2015,Southampton,Sadio Mané,sadio mane,Attack,2607,11,7,20000000.0,0.929
2015,Southampton,Virgil van Dijk,virgil van dijk,Defender,3060,3,0,12000000.0,0.916
2015,Southampton,Ryan Bertrand,ryan bertrand,Defender,2880,1,4,12000000.0,0.894
2015,Southampton,Victor Wanyama,victor wanyama,Midfield,2500,1,1,15000000.0,0.876
2015,Southampton,Dušan Tadić,dusan tadic,Attack,2292,8,13,15000000.0,0.85
2015,Southampton,José Fonte,jose fonte,Defender,3168,2,1,5000000.0,0.81
2015,Southampton,Graziano Pellè,graziano pelle,Attack,2172,11,7,11000000.0,0.792
2015,Southampton,Shane Long,shane long,Attack,2111,10,4,10000000.0,0.772
2015,Southampton,Cédric Soares,cedric soares,Defender,1971,0,2,11000000.0,0.767
2015,Southampton,Steven Davis,steven davis,Midfield,2612,5,3,5500000.0,0.753
2015,Southampton,Fraser Forster,fraser forster,Goalkeeper,1620,0,0,12000000.0,0.735
2015,Southampton,Jordy Clasie,jordy clasie,Midfield,1551,0,0,11000000.0,0.714
2015,Southampton,James Ward-Prowse,james ward prowse,Midfield,1535,2,4,11000000.0,0.712
2015,Southampton,Oriol Romeu,oriol romeu,Midfield,1605,1,0,5000000.0,0.613
2015,Southampton,Jay Rodríguez,jay rodriguez,Attack,346,0,0,13000000.0,0.585
2015,Southampton,Charlie Austin,charlie austin,Attack,209,1,0,13000000.0,0.567
2015,Southampton,Maya Yoshida,maya yoshida,Defender,1015,1,0,4000000.0,0.508
2015,Southampton,Steven Caulker,steven caulker,Defender,149,0,0,7500000.0,0.485
2015,Southampton,Juanmi,juanmi,Attack,161,0,0,7000000.0,0.477
2015,Southampton,Matt Targett,matt targett,Defender,1068,0,2,3000000.0,0.475
2015,Southampton,Cuco Martina,cuco martina,Defender,1081,1,1,2000000.0,0.421
2015,Southampton,Gastón Ramírez,gaston ramirez,Midfield,28,0,1,5000000.0,0.414
2015,Southampton,Maarten Stekelenburg,maarten stekelenburg,Goalkeeper,1530,0,0,1000000.0,0.383
2015,Southampton,Harrison Reed,harrison reed,Midfield,10,0,0,1500000.0,0.247
2015,Southampton,Paulo Gazzaniga,paulo gazzaniga,Goalkeeper,180,0,0,1000000.0,0.213
2015,Southampton,Kelvin Davis,kelvin davis,Goalkeeper,90,0,0,250000.0,0.011
2015,Stoke City,Jack Butland,jack butland,Goalkeeper,2790,0,0,9000000.0,0.836
2015,Stoke City,Xherdan Shaqiri,xherdan shaqiri,Midfield,2029,3,6,16000000.0,0.836
2015,Stoke City,Marko Arnautovic,marko arnautovic,Attack,2819,11,6,8000000.0,0.82
2015,Stoke City,Erik Pieters,erik pieters,Defender,3097,0,1,5000000.0,0.776
2015,Stoke City,Philipp Wollscheid,philipp wollscheid,Defender,2685,0,0,6500000.0,0.768
2015,Stoke City,Giannelli Imbula,giannelli imbula,Midfield,1260,2,0,18000000.0,0.759
2015,Stoke City,Ryan Shawcross,ryan shawcross,Defender,1697,0,0,11000000.0,0.731
2015,Stoke City,Bojan Krkic,bojan krkic,Attack,1706,7,1,10000000.0,0.717
2015,Stoke City,Glen Johnson,glen johnson,Defender,2186,0,3,7000000.0,0.717
2015,Stoke City,Glenn Whelan,glenn whelan,Midfield,3173,0,1,3000000.0,0.7
2015,Stoke City,Ibrahim Afellay,ibrahim afellay,Midfield,2106,2,3,5000000.0,0.651
2015,Stoke City,Mame Diouf,mame diouf,Attack,1269,5,1,8000000.0,0.624
2015,Stoke City,Geoff Cameron,geoff cameron,Defender,2361,0,0,3000000.0,0.598
2015,Stoke City,Joselu,joselu,Attack,1091,4,2,6000000.0,0.554
2015,Stoke City,Marco van Ginkel,marco van ginkel,Midfield,753,0,0,7500000.0,0.548
2015,Stoke City,Jonathan Walters,jonathan walters,Attack,1725,5,3,3500000.0,0.543
2015,Stoke City,Charlie Adam,charlie adam,Midfield,1041,1,1,4500000.0,0.499
2015,Stoke City,Marc Muniesa,marc muniesa,Defender,1111,0,0,3000000.0,0.44
2015,Stoke City,Marc Wilson,marc wilson,Defender,258,0,0,4000000.0,0.381
2015,Stoke City,Peter Crouch,peter crouch,Attack,457,0,1,2000000.0,0.29
2015,Stoke City,Phil Bardsley,phil bardsley,Defender,816,0,2,1500000.0,0.287
2015,Stoke City,Stephen Ireland,stephen ireland,Midfield,232,0,1,1500000.0,0.213
2015,Stoke City,Peter Odemwingie,peter odemwingie,Attack,101,0,0,1500000.0,0.197
2015,Stoke City,Steve Sidwell,steve sidwell,Midfield,12,0,0,1500000.0,0.185
2015,Stoke City,Jakob Haugaard,jakob haugaard,Goalkeeper,405,0,0,750000.0,0.119
2015,Stoke City,Shay Given,shay given,Goalkeeper,225,0,0,500000.0,0.028
2015,Stoke City,Dionatan Teixeira,dionatan teixeira,Defender,45,0,0,500000.0,0.006
2015,Sunderland,Yann M'Vila,yann m vila,Midfield,3189,1,5,7000000.0,0.912
2015,Sunderland,Jermain Defoe,jermain defoe,Attack,2551,15,1,6000000.0,0.802
2015,Sunderland,Patrick van Aanholt,patrick van aanholt,Defender,2970,5,3,4500000.0,0.799
2015,Sunderland,Jeremain Lens,jeremain lens,Attack,1294,3,3,11000000.0,0.762
2015,Sunderland,Fabio Borini,fabio borini,Attack,1900,5,2,6000000.0,0.721
2015,Sunderland,Jack Rodwell,jack rodwell,Midfield,1158,1,0,8000000.0,0.683
2015,Sunderland,Costel Pantilimon,costel pantilimon,Goalkeeper,1530,0,0,6000000.0,0.674
2015,Sunderland,Wahbi Khazri,wahbi khazri,Attack,1077,2,1,8000000.0,0.673
2015,Sunderland,Adam Johnson,adam johnson,Attack,1141,2,5,7500000.0,0.669
2015,Sunderland,Lee Cattermole,lee cattermole,Midfield,2216,0,0,3500000.0,0.656
2015,Sunderland,Lamine Koné,lamine kone,Defender,1315,2,1,5000000.0,0.612
2015,Sunderland,Younès Kaboul,younes kaboul,Defender,2009,0,1,3000000.0,0.6
2015,Sunderland,Steven Fletcher,steven fletcher,Attack,1015,4,1,4500000.0,0.554
2015,Sunderland,Vito Mannone,vito mannone,Goalkeeper,1710,0,0,2500000.0,0.527
2015,Sunderland,Billy Jones,billy jones,Defender,2033,1,0,2000000.0,0.524
2015,Sunderland,Dame N'Doye,dame n doye,Attack,566,1,0,4000000.0,0.475
2015,Sunderland,Sebastián Coates,sebastian coates,Defender,1230,0,1,2500000.0,0.467
2015,Sunderland,Sebastian Larsson,sebastian larsson,Midfield,547,0,1,3500000.0,0.446
2015,Sunderland,DeAndre Yedlin,deandre yedlin,Defender,1812,0,1,1500000.0,0.441
2015,Sunderland,Ola Toivonen,ola toivonen,Midfield,663,0,2,3000000.0,0.431
2015,Sunderland,Jordi Gómez,jordi gomez,Midfield,355,0,0,3000000.0,0.392
2015,Sunderland,John O'Shea,john o shea,Defender,2008,0,0,1000000.0,0.386
2015,Sunderland,Jan Kirchhoff,jan kirchhoff,Defender,1084,0,0,1500000.0,0.349
2015,Sunderland,Duncan Watmore,duncan watmore,Attack,907,3,1,1500000.0,0.327
2015,Sunderland,Adam Matthews,adam matthews,Defender,36,0,0,2500000.0,0.317
2015,Sunderland,Danny Graham,danny graham,Attack,358,0,0,1500000.0,0.258
2015,Sunderland,Jordan Pickford,jordan pickford,Goalkeeper,180,0,0,1000000.0,0.157
2015,Sunderland,Wes Brown,wes brown,Defender,540,0,0,500000.0,0.068
2015,Swansea City,André Ayew,andre ayew,Attack,2940,12,5,15000000.0,0.953
2015,Swansea City,Gylfi Sigurdsson,gylfi sigurdsson,Midfield,2917,11,3,11000000.0,0.907
2015,Swansea City,Lukasz Fabianski,lukasz fabianski,Goalkeeper,3330,0,1,7000000.0,0.894
2015,Swansea City,Federico Fernández,federico fernandez,Defender,2880,1,1,9000000.0,0.875
2015,Swansea City,Ashley Williams,ashley williams,Defender,3240,2,1,6500000.0,0.873
2015,Swansea City,Jonjo Shelvey,jonjo shelvey,Midfield,2269,1,6,12000000.0,0.842
2015,Swansea City,Neil Taylor,neil taylor,Defender,2947,0,2,4500000.0,0.787
2015,Swansea City,Sung-yueng Ki,sung yueng ki,Midfield,1849,2,1,8000000.0,0.735
2015,Swansea City,Jack Cork,jack cork,Midfield,2544,1,2,4000000.0,0.722
2015,Swansea City,Bafétimbi Gomis,bafetimbi gomis,Attack,1696,6,0,8000000.0,0.716
2015,Swansea City,Kyle Naughton,kyle naughton,Defender,1765,0,3,5500000.0,0.673
2015,Swansea City,Jefferson Montero,jefferson montero,Attack,1357,0,2,5500000.0,0.624
2015,Swansea City,Leroy Fer,leroy fer,Midfield,757,0,2,8500000.0,0.612
2015,Swansea City,Wayne Routledge,wayne routledge,Attack,1680,2,1,3000000.0,0.578
2015,Swansea City,Alberto Paloschi,alberto paloschi,Attack,669,2,0,6000000.0,0.553
2015,Swansea City,Éder,eder,Attack,269,0,0,6000000.0,0.505
2015,Swansea City,Ángel Rangel,angel rangel,Defender,1820,0,0,1500000.0,0.499
2015,Swansea City,Leon Britton,leon britton,Midfield,1527,0,0,1500000.0,0.463
2015,Swansea City,Modou Barrow,modou barrow,Attack,782,1,2,2500000.0,0.445
2015,Swansea City,Jordi Amat,jordi amat,Defender,461,0,0,3000000.0,0.432
2015,Swansea City,Kristoffer Nordfeldt,kristoffer nordfeldt,Goalkeeper,90,0,0,2500000.0,0.362
2015,Swansea City,Matt Grimes,matt grimes,Midfield,90,0,0,2000000.0,0.331
2015,Swansea City,Kyle Bartley,kyle bartley,Defender,284,0,0,1000000.0,0.258
2015,Swansea City,Marvin Emnes,marvin emnes,Attack,66,0,0,1000000.0,0.232
2015,Swansea City,Stephen Kingsley,stephen kingsley,Defender,356,0,1,500000.0,0.17
2015,Swansea City,Jay Fulton,jay fulton,Midfield,20,0,0,200000.0,0.002
2015,Tottenham Hotspur,Harry Kane,harry kane,Attack,3370,25,1,30000000.0,0.994
2015,Tottenham Hotspur,Toby Alderweireld,toby alderweireld,Defender,3420,4,2,22000000.0,0.938
2015,Tottenham Hotspur,Christian Eriksen,christian eriksen,Midfield,2942,6,15,29000000.0,0.937
2015,Tottenham Hotspur,Hugo Lloris,hugo lloris,Goalkeeper,3330,0,0,22000000.0,0.927
2015,Tottenham Hotspur,Eric Dier,eric dier,Defender,3268,3,2,15000000.0,0.843
2015,Tottenham Hotspur,Erik Lamela,erik lamela,Attack,2385,5,9,24000000.0,0.834
2015,Tottenham Hotspur,Jan Vertonghen,jan vertonghen,Defender,2595,0,0,21000000.0,0.832
2015,Tottenham Hotspur,Kyle Walker,kyle walker,Defender,2943,1,3,13000000.0,0.777
2015,Tottenham Hotspur,Mousa Dembélé,mousa dembele,Midfield,2273,3,1,16000000.0,0.74
2015,Tottenham Hotspur,Dele Alli,dele alli,Midfield,2480,10,9,12000000.0,0.707
2015,Tottenham Hotspur,Heung-min Son,heung min son,Attack,1105,4,1,25000000.0,0.693
2015,Tottenham Hotspur,Danny Rose,danny rose,Defender,2132,1,4,11000000.0,0.648
2015,Tottenham Hotspur,Nacer Chadli,nacer chadli,Attack,938,3,2,13000000.0,0.542
2015,Tottenham Hotspur,Ben Davies,ben davies,Defender,1288,0,2,8000000.0,0.486
2015,Tottenham Hotspur,Ryan Mason,ryan mason,Midfield,799,1,0,7500000.0,0.416
2015,Tottenham Hotspur,Clinton N'Jie,clinton n jie,Attack,184,0,1,10000000.0,0.401
2015,Tottenham Hotspur,Nabil Bentaleb,nabil bentaleb,Midfield,167,0,0,10000000.0,0.399
2015,Tottenham Hotspur,Kevin Wimmer,kevin wimmer,Defender,812,0,0,6500000.0,0.389
2015,Tottenham Hotspur,Kieran Trippier,kieran trippier,Defender,458,1,1,6000000.0,0.331
2015,Tottenham Hotspur,Tom Carroll,tom carroll,Midfield,506,1,0,5000000.0,0.3
2015,Tottenham Hotspur,Michel Vorm,michel vorm,Goalkeeper,90,0,0,5000000.0,0.252
2015,Tottenham Hotspur,Josh Onomah,josh onomah,Midfield,78,0,0,1500000.0,0.009
2015,Watford,Odion Ighalo,odion ighalo,Attack,3152,16,5,12000000.0,0.971
2015,Watford,Troy Deeney,troy deeney,Attack,3292,13,8,9000000.0,0.918
2015,Watford,Étienne Capoue,etienne capoue,Midfield,2821,0,1,9000000.0,0.863
2015,Watford,José Manuel Jurado,jose manuel jurado,Midfield,2025,0,2,7000000.0,0.708
2015,Watford,Allan Nyom,allan nyom,Defender,2473,0,1,4000000.0,0.626
2015,Watford,Craig Cathcart,craig cathcart,Defender,3033,1,0,3000000.0,0.622
2015,Watford,Mario Suárez,mario suarez,Defender,745,0,0,8000000.0,0.59
2015,Watford,Nathan Aké,nathan ake,Defender,1875,1,0,4500000.0,0.584
2015,Watford,Miguel Britos,miguel britos,Defender,2076,0,0,3500000.0,0.547
2015,Watford,Sebastian Prödl,sebastian prodl,Defender,1776,2,0,4000000.0,0.544
2015,Watford,Almen Abdi,almen abdi,Midfield,1982,2,0,3500000.0,0.536
2015,Watford,Víctor Ibarbo,victor ibarbo,Attack,64,0,0,8000000.0,0.51
2015,Watford,Ikechi Anya,ikechi anya,Midfield,1680,0,1,3000000.0,0.463
2015,Watford,Nordin Amrabat,nordin amrabat,Attack,502,0,0,5000000.0,0.448
2015,Watford,Obbi Oulare,obbi oulare,Attack,5,0,0,6000000.0,0.433
2015,Watford,Ben Watson,ben watson,Midfield,2815,1,2,1500000.0,0.429
2015,Watford,Valon Behrami,valon behrami,Midfield,1282,0,1,3000000.0,0.416
2015,Watford,Heurelho Gomes,heurelho gomes,Goalkeeper,3397,0,0,1000000.0,0.4
2015,Watford,Steven Berghuis,steven berghuis,Attack,223,0,2,4000000.0,0.361
2015,Watford,Miguel Layún,miguel layun,Defender,132,1,0,3000000.0,0.281
2015,Watford,Jose Cholevas,jose cholevas,Defender,945,1,0,2000000.0,0.279
2015,Watford,Juan Carlos Paredes,juan carlos paredes,Defender,767,0,1,2000000.0,0.258
2015,Watford,Giedrius Arlauskis,giedrius arlauskis,Goalkeeper,23,0,0,2500000.0,0.224
2015,Watford,Alessandro Diamanti,alessandro diamanti,Midfield,66,0,0,2000000.0,0.175
2015,Watford,Adlène Guédioura,adlene guedioura,Midfield,421,0,2,1000000.0,0.05
2015,West Bromwich Albion,Salomón Rondón,salomon rondon,Attack,2567,9,3,15000000.0,0.903
2015,West Bromwich Albion,Craig Dawson,craig dawson,Defender,3385,4,0,5000000.0,0.806
2015,West Bromwich Albion,Saido Berahino,saido berahino,Attack,1742,4,0,15000000.0,0.806
2015,West Bromwich Albion,Jonny Evans,jonny evans,Defender,2593,1,1,6000000.0,0.745
2015,West Bromwich Albion,Claudio Yacob,claudio yacob,Midfield,2852,0,1,4000000.0,0.704
2015,West Bromwich Albion,Darren Fletcher,darren fletcher,Midfield,3375,1,3,2000000.0,0.643
2015,West Bromwich Albion,James McClean,james mcclean,Midfield,2413,2,4,3000000.0,0.601
2015,West Bromwich Albion,Chris Brunt,chris brunt,Midfield,1803,0,3,4000000.0,0.58
2015,West Bromwich Albion,James Morrison,james morrison,Midfield,1342,3,3,5000000.0,0.565
2015,West Bromwich Albion,Craig Gardner,craig gardner,Midfield,2035,3,3,3000000.0,0.557
2015,West Bromwich Albion,James Chester,james chester,Defender,962,0,0,6000000.0,0.552
2015,West Bromwich Albion,Ben Foster,ben foster,Goalkeeper,1350,0,0,4000000.0,0.526
2015,West Bromwich Albion,Stéphane Sessègnon,stephane sessegnon,Midfield,1760,2,2,3000000.0,0.524
2015,West Bromwich Albion,Boaz Myhill,boaz myhill,Goalkeeper,2070,0,0,2000000.0,0.489
2015,West Bromwich Albion,Sandro,sandro,Midfield,380,0,0,6000000.0,0.483
2015,West Bromwich Albion,Callum McManaman,callum mcmanaman,Attack,277,0,2,5000000.0,0.439
2015,West Bromwich Albion,Jonas Olsson,jonas olsson,Defender,2017,1,1,1500000.0,0.432
2015,West Bromwich Albion,Rickie Lambert,rickie lambert,Attack,618,1,1,3000000.0,0.389
2015,West Bromwich Albion,Gareth McAuley,gareth mcauley,Defender,3060,1,0,500000.0,0.362
2015,West Bromwich Albion,Serge Gnabry,serge gnabry,Attack,12,0,0,3500000.0,0.345
2015,West Bromwich Albion,Alex Pritchard,alex pritchard,Midfield,67,0,0,3000000.0,0.324
2015,West Bromwich Albion,Victor Anichebe,victor anichebe,Attack,365,0,0,2000000.0,0.288
2015,West Bromwich Albion,Cristian Gamboa,cristian gamboa,Defender,27,0,0,2000000.0,0.248
2015,West Bromwich Albion,Sébastien Pocognoli,sebastien pocognoli,Defender,35,0,1,1000000.0,0.126
2015,West Ham United,Dimitri Payet,dimitri payet,Midfield,2573,9,12,18000000.0,0.91
2015,West Ham United,Aaron Cresswell,aaron cresswell,Defender,3315,2,4,10000000.0,0.878
2015,West Ham United,Cheikhou Kouyaté,cheikhou kouyate,Midfield,3010,5,3,11000000.0,0.861
2015,West Ham United,Mark Noble,mark noble,Midfield,3205,7,4,7000000.0,0.791
2015,West Ham United,Adrián San Miguel,adrian san miguel,Goalkeeper,2880,0,0,7000000.0,0.751
2015,West Ham United,Angelo Ogbonna,angelo ogbonna,Defender,2328,0,0,9000000.0,0.737
2015,West Ham United,Winston Reid,winston reid,Defender,2136,1,2,9000000.0,0.714
2015,West Ham United,Manuel Lanzini,manuel lanzini,Midfield,1919,6,2,9000000.0,0.688
2015,West Ham United,Diafra Sakho,diafra sakho,Attack,1526,5,1,10000000.0,0.662
2015,West Ham United,Michail Antonio,michail antonio,Attack,2062,8,4,7000000.0,0.653
2015,West Ham United,Andy Carroll,andy carroll,Attack,1434,9,1,10000000.0,0.651
2015,West Ham United,Enner Valencia,enner valencia,Attack,1009,4,2,11000000.0,0.62
2015,West Ham United,James Tomkins,james tomkins,Defender,1963,0,0,6000000.0,0.609
2015,West Ham United,Carl Jenkinson,carl jenkinson,Defender,1225,2,0,8000000.0,0.579
2015,West Ham United,Pedro Obiang,pedro obiang,Midfield,1080,0,1,8000000.0,0.562
2015,West Ham United,Alex Song,alex song,Midfield,657,0,0,10000000.0,0.557
2015,West Ham United,Emmanuel Emenike,emmanuel emenike,Attack,509,0,0,10000000.0,0.539
2015,West Ham United,Victor Moses,victor moses,Midfield,980,1,2,7500000.0,0.537
2015,West Ham United,Nikica Jelavic,nikica jelavic,Attack,341,1,2,5000000.0,0.375
2015,West Ham United,Sam Byram,sam byram,Defender,286,0,0,4500000.0,0.347
2015,West Ham United,Mauro Zárate,mauro zarate,Attack,790,3,0,3000000.0,0.323
2015,West Ham United,James Collins,james collins,Defender,1440,0,0,2000000.0,0.318
2015,West Ham United,Kevin Nolan,kevin nolan,Midfield,56,0,0,2000000.0,0.151
2015,West Ham United,Modibo Maïga,modibo maiga,Attack,25,1,0,2000000.0,0.147
2015,West Ham United,Reece Oxford,reece oxford,Defender,210,0,0,1500000.0,0.11
2015,West Ham United,Darren Randolph,darren randolph,Goalkeeper,540,0,0,1000000.0,0.065
2016,AFC Bournemouth,Jack Wilshere,jack wilshere,Midfield,1950,0,2,20000000.0,0.828
2016,AFC Bournemouth,Steve Cook,steve cook,Defender,3420,2,1,5000000.0,0.81
2016,AFC Bournemouth,Joshua King,joshua king,Attack,2720,16,2,4500000.0,0.714
2016,AFC Bournemouth,Adam Smith,adam smith,Defender,3099,1,5,2500000.0,0.678
2016,AFC Bournemouth,Charlie Daniels,charlie daniels,Defender,3060,4,3,2500000.0,0.673
2016,AFC Bournemouth,Benik Afobe,benik afobe,Attack,1454,6,3,9000000.0,0.661
2016,AFC Bournemouth,Simon Francis,simon francis,Defender,2940,0,1,2500000.0,0.659
2016,AFC Bournemouth,Callum Wilson,callum wilson,Attack,1367,6,1,9000000.0,0.651
2016,AFC Bournemouth,Harry Arter,harry arter,Midfield,2960,1,4,2000000.0,0.631
2016,AFC Bournemouth,Jordon Ibe,jordon ibe,Attack,1058,0,0,8000000.0,0.598
2016,AFC Bournemouth,Nathan Aké,nathan ake,Defender,831,3,1,8000000.0,0.572
2016,AFC Bournemouth,Artur Boruc,artur boruc,Goalkeeper,3150,0,0,1000000.0,0.558
2016,AFC Bournemouth,Junior Stanislas,junior stanislas,Attack,1475,7,5,4000000.0,0.552
2016,AFC Bournemouth,Dan Gosling,dan gosling,Midfield,1357,2,0,3000000.0,0.499
2016,AFC Bournemouth,Andrew Surman,andrew surman,Midfield,1802,0,2,2000000.0,0.495
2016,AFC Bournemouth,Ryan Fraser,ryan fraser,Attack,1767,3,8,2000000.0,0.491
2016,AFC Bournemouth,Max Gradel,max gradel,Attack,125,0,0,7000000.0,0.471
2016,AFC Bournemouth,Tyrone Mings,tyrone mings,Defender,506,0,0,5000000.0,0.469
2016,AFC Bournemouth,Lewis Cook,lewis cook,Midfield,431,0,1,5000000.0,0.461
2016,AFC Bournemouth,Marc Pugh,marc pugh,Attack,1332,2,3,2000000.0,0.441
2016,AFC Bournemouth,Lys Mousset,lys mousset,Attack,265,0,0,4500000.0,0.427
2016,AFC Bournemouth,Lewis Grabban,lewis grabban,Attack,57,0,1,3000000.0,0.347
2016,AFC Bournemouth,Brad Smith,brad smith,Defender,272,0,0,2000000.0,0.317
